meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
1966,ATCM,4,ATCM IV,wp,1,0,Status of Meetings of Experts,ATCM 3,United Kingdom | United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp001_e.pdf
1966,ATCM,4,ATCM IV,wp,2,0,Status of the meeting of experts,ATCM 3,United Kingdom,https://documents.ats.aq/ATCM4/wp/ATCM4_wp002_e.pdf
1966,ATCM,4,ATCM IV,wp,3,0,Proposal relating to Article XII of the Agreed Measures for the Conservation of Antarctic Flora and Fauna,ATCM 7,New Zealand,https://documents.ats.aq/ATCM4/wp/ATCM4_wp003_e.pdf
1966,ATCM,4,ATCM IV,wp,4,0,Status of Meetings of Experts on Telecommunications,ATCM 3,United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp004_e.pdf
1966,ATCM,4,ATCM IV,wp,5,0,Pelagic hunting of seals (Recommendation III-XI),ATCM 10,United Kingdom,https://documents.ats.aq/ATCM4/wp/ATCM4_wp005_e.pdf
1966,ATCM,4,ATCM IV,wp,6,0,Draft Recommendation by New Zealand,ATCM 9,New Zealand,https://documents.ats.aq/ATCM4/wp/ATCM4_wp006_e.pdf
1966,ATCM,4,ATCM IV,wp,6,1,Draft recommendation by New Zealand,ATCM 9,New Zealand,https://documents.ats.aq/ATCM4/wp/ATCM4_wp006_rev1_e.pdf
1966,ATCM,4,ATCM IV,wp,6,2,Draft recommendation by New Zealand,ATCM 9,New Zealand,https://documents.ats.aq/ATCM4/wp/ATCM4_wp006_rev2_e.pdf
1966,ATCM,4,ATCM IV,wp,7,0,Meeting on Logistics,ATCM 4,New Zealand,https://documents.ats.aq/ATCM4/wp/ATCM4_wp007_e.pdf
1966,ATCM,4,ATCM IV,wp,8,0,Symposium on Logistics and Polar Technique,ATCM 4,Argentina,https://documents.ats.aq/ATCM4/wp/ATCM4_wp008_e.pdf
1966,ATCM,4,ATCM IV,wp,9,0,Themes proposed for the Logistics Meeting,ATCM 4,Chile,https://documents.ats.aq/ATCM4/wp/ATCM4_wp009_e.pdf
1966,ATCM,4,ATCM IV,wp,10,0,Proposed Agenda for Meeting on Logistics,ATCM 4,Japan,https://documents.ats.aq/ATCM4/wp/ATCM4_wp010_e.pdf
1966,ATCM,4,ATCM IV,wp,11,0,"Address Delivered by Mr. Julio Escudero Guzman, Chairman of the Fourth Antarctic Treaty Consultative Meeting",ATCM 1,Chile,https://documents.ats.aq/ATCM4/wp/ATCM4_wp011_e.pdf
1966,ATCM,4,ATCM IV,wp,11,1,"Address Delivered by Mr. Julio Escudero Guzman, Chairman of the Fourth Antarctic Treaty Consultative Meeting",ATCM 1,Chile,https://documents.ats.aq/ATCM4/wp/ATCM4_wp011_rev1_r.pdf
1966,ATCM,4,ATCM IV,wp,12,0,Opening address by the Representative of the United Kingdom,ATCM 1,United Kingdom,https://documents.ats.aq/ATCM4/wp/ATCM4_wp012_e.pdf
1966,ATCM,4,ATCM IV,wp,13,0,Opening Address delivered by the representative of Belgium at the Fourth Antarctic Treaty Consultative Meeting,ATCM 1,Belgium,https://documents.ats.aq/ATCM4/wp/ATCM4_wp013_e.pdf
1966,ATCM,4,ATCM IV,wp,14,0,Address given by the representative of Australia at the Opening Session of the Fourth Antarctic Treaty Consultative Meeting,ATCM 1,Australia,https://documents.ats.aq/ATCM4/wp/ATCM4_wp014_e.pdf
1966,ATCM,4,ATCM IV,wp,15,0,"Opening Address delivered by Mr. Gabriel Valdes, Minister for Foreign Affairs of Chile, at the Fourth Antarctic Treaty Consultative Meeting",ATCM 1,Chile,https://documents.ats.aq/ATCM4/wp/ATCM4_wp015_e.pdf
1966,ATCM,4,ATCM IV,wp,16,0,"Opening Address delivered by the representative of Argentina, at the Fourth Antarctic Treaty Consultative Meeting",ATCM 1,Argentina,https://documents.ats.aq/ATCM4/wp/ATCM4_wp016_e.pdf
1966,ATCM,4,ATCM IV,wp,17,0,Opening Address delivered by the Head of the Delegation of the Union of Soviet Socialist Republics,ATCM 1,Russian Federation,https://documents.ats.aq/ATCM4/wp/ATCM4_wp017_e.pdf
1966,ATCM,4,ATCM IV,wp,18,0,Telecommunications,ATCM 5,Chile,https://documents.ats.aq/ATCM4/wp/ATCM4_wp018_e.pdf
1966,ATCM,4,ATCM IV,wp,18,1,Telecommunications,ATCM 5,Chile,https://documents.ats.aq/ATCM4/wp/ATCM4_wp018_rev1_e.pdf
1966,ATCM,4,ATCM IV,wp,19,0,"Address by H.E. the Ambassador Augustin M. Kanayama, Leader of Japanese Delegation to the Fourth Consultative Meeting of the Antarctic Treaty",ATCM 1,Japan,https://documents.ats.aq/ATCM4/wp/ATCM4_wp019_e.pdf
1966,ATCM,4,ATCM IV,wp,20,0,United States of America Status of Meetings of Experts Recommendation,ATCM 3,United States,https://documents.ats.aq/ATCM4/wp/ATCM4_wp020_e.pdf
