meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,paper_revision,paper_name,agendas,parties,url
1968,ATCM,5,ATCM V,wp,1,0,Provisional Agenda,ATCM 1,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp001_e.pdf
1968,ATCM,5,ATCM V,wp,1,1,Agenda,ATCM 1,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp001_rev1_e.pdf
1968,ATCM,5,ATCM V,wp,2,0,Pelagic Seals Hunting,ATCM 2,Belgium,https://documents.ats.aq/ATCM5/wp/ATCM5_wp002_e.pdf
1968,ATCM,5,ATCM V,wp,3,0,Modification to the agreed measures of Brussel's Recommendation III-8 for preservations of living resources in Antarctica,ATCM 3,Chile,https://documents.ats.aq/ATCM5/wp/ATCM5_wp003_e.pdf
1968,ATCM,5,ATCM V,wp,3,1,Modification to the agreed measures of Brussel's Recommendation III-8 for preservations of living resources in Antarctica,ATCM 3,Chile,https://documents.ats.aq/ATCM5/wp/ATCM5_wp003_rev1_e.pdf
1968,ATCM,5,ATCM V,wp,3,2,Modification to the agreed measures of Brussel's Recommendation III-8 for preservations of living resources in Antarctica,ATCM 3,Chile,https://documents.ats.aq/ATCM5/wp/ATCM5_wp003_rev2_e.pdf
1968,ATCM,5,ATCM V,wp,4,0,"Note presented by the French Delegation on the ""Emission of a Commemorative Postal Stamp""",ATCM 8,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp004_e.pdf
1968,ATCM,5,ATCM V,wp,8,0,U.S. Proposals to Improve the Communication of Meteorological Data in Antarctica,ATCM 6,United States,https://documents.ats.aq/ATCM5/wp/ATCM5_wp008_e.pdf
1968,ATCM,5,ATCM V,wp,9,0,Antarctic Telecommunications,ATCM 5,United Kingdom,https://documents.ats.aq/ATCM5/wp/ATCM5_wp009_e.pdf
1968,ATCM,5,ATCM V,wp,10,0,Convened Measures for the Protection of the Fauna and Flora in Antarctica,ATCM 1,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp010_e.pdf
1968,ATCM,5,ATCM V,wp,11,0,Meeting of Logistic Experts,ATCM 4,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp011_e.pdf
1968,ATCM,5,ATCM V,wp,12,0,The Coordination of the Central Meetings on the Scientific Committee of Antarctic Research (SCAR) and the Consultative Meetings of the Treaty,ATCM 11,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp012_e.pdf
1968,ATCM,5,ATCM V,wp,13,0,Pelagic Sealing,ATCM 2,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp013_e.pdf
1968,ATCM,5,ATCM V,wp,14,0,Gathering of meteorological messages from the ships,ATCM 6,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp014_e.pdf
1968,ATCM,5,ATCM V,wp,15,0,One aspect of the problem of Telecommunications in the Antarctic,ATCM 5,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp015_e.pdf
1968,ATCM,5,ATCM V,wp,16,0,Meteorological Regional Centers,ATCM 6,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp016_e.pdf
1968,ATCM,5,ATCM V,wp,17,0,Tourist Visits - Macquarie Island,ATCM 7,Australia,https://documents.ats.aq/ATCM5/wp/ATCM5_wp017_e.pdf
1968,ATCM,5,ATCM V,wp,18,0,Proposals on the creation of the Antarctic Meteorological Regional Centers,ATCM 6,Russian Federation,https://documents.ats.aq/ATCM5/wp/ATCM5_wp018_e.pdf
1968,ATCM,5,ATCM V,wp,19,0,Telecommunications,ATCM 5,Chile,https://documents.ats.aq/ATCM5/wp/ATCM5_wp019_e.pdf
1968,ATCM,5,ATCM V,wp,20,0,Policy Statement of New Zealand on Conditions of Access for Tourist Expeditions to New Zealand Stations in Antarctica,ATCM 7,New Zealand,https://documents.ats.aq/ATCM5/wp/ATCM5_wp020_e.pdf
1968,ATCM,5,ATCM V,wp,21,0,List of Delegates,ATCM 11,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp021_f.pdf
1968,ATCM,5,ATCM V,wp,21,1,List of delegates,ATCM 11,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp021_rev1_f.pdf
1968,ATCM,5,ATCM V,wp,22,0,Pelagic Sealing,ATCM 2,United Kingdom,https://documents.ats.aq/ATCM5/wp/ATCM5_wp022_e.pdf
1968,ATCM,5,ATCM V,wp,24,1,Argentine Delegation Proposal Concerning Telecommunications and Meteorological Affairs Meeting,ATCM 5 | ATCM 6,Argentina,https://documents.ats.aq/ATCM5/wp/ATCM5_wp024_rev1_e.pdf
1968,ATCM,5,ATCM V,wp,25,0,Speeches made at the opening of the Fifth Consultative Meeting on 8th November 1968,ATCM 11,France,https://documents.ats.aq/ATCM5/wp/ATCM5_wp025_e.pdf
1968,ATCM,5,ATCM V,wp,26,0,Draft Convention for the Regulation of Antarctic Pelagic Sealing,ATCM 2,United Kingdom,https://documents.ats.aq/ATCM5/wp/ATCM5_wp026_e.pdf
1968,ATCM,5,ATCM V,wp,27,0,Report on United States Requirements Relating to Tourist Activities in Antarctica and Information on Tourist Activities Organized in or Proceeding from the United States During 1966-1968,ATCM 7,United States,https://documents.ats.aq/ATCM5/wp/ATCM5_wp027_e.pdf
1968,ATCM,5,ATCM V,wp,28,0,Terms of Reference for Meeting of Telecommunications Experts,ATCM 5,United States,https://documents.ats.aq/ATCM5/wp/ATCM5_wp028_e.pdf
1968,ATCM,5,ATCM V,wp,29,0,Proposal made by the Soviet Delegation to the Telecommunications and Meteorology Working Party Meeting held on 19th November 1968,ATCM 5 | ATCM 6,Russian Federation,https://documents.ats.aq/ATCM5/wp/ATCM5_wp029_e.pdf
1968,ATCM,5,ATCM V,wp,30,0,Statements on present and planned meteorological activities in the Antarctic forming part of the World Weather Watch,ATCM 6,WMO,https://documents.ats.aq/ATCM5/wp/ATCM5_wp030_e.pdf
1968,ATCM,5,ATCM V,wp,31,0,Draft Recommendation: Historic Monuments,ATCM 9,United Kingdom,https://documents.ats.aq/ATCM5/wp/ATCM5_wp031_e.pdf
1968,ATCM,5,ATCM V,wp,31,1,Draft Recommendation: Historic Monuments,ATCM 9,United Kingdom,https://documents.ats.aq/ATCM5/wp/ATCM5_wp031_rev1_e.pdf
1968,ATCM,5,ATCM V,wp,32,0,New Zealand Proposal Regarding Historical Vestiges,ATCM 9,New Zealand,https://documents.ats.aq/ATCM5/wp/ATCM5_wp032_e.pdf
1968,ATCM,5,ATCM V,wp,33,0,Statement by the Argentine Delegation in course of the discussion of Agreed Measures for the Protection of Fauna and Flora in Antarctica,ATCM 1,Argentina,https://documents.ats.aq/ATCM5/wp/ATCM5_wp033_e.pdf
1968,ATCM,5,ATCM V,wp,34,0,Conditions of Access for tourist expeditions to South African Stations in Antarctica,ATCM 7,South Africa,https://documents.ats.aq/ATCM5/wp/ATCM5_wp034_e.pdf
